image_name,venus,jupiter,saturn,apollo,mercury,luna,mars,heart_center
Hand_0005638.jpg,0.051,0.101,0.089,0.163,0.107,0.056,0.544,0.224
Hand_0005639.jpg,0.051,0.101,0.089,0.169,0.107,0.056,0.572,0.232
Hand_0005640.jpg,0.06,0.202,0.096,0.101,0.107,0.056,0.427,0.148
Hand_0005641.jpg,0.059,0.205,0.096,0.101,0.107,0.056,0.445,0.157
Hand_0005642.jpg,0.057,0.195,0.097,0.101,0.107,0.056,0.462,0.166
Hand_0005643.jpg,0.055,0.174,0.098,0.101,0.107,0.056,0.479,0.204
Hand_0005644.jpg,0.06,0.209,0.096,0.101,0.107,0.056,0.475,0.146
Hand_0005645.jpg,0.062,0.234,0.099,0.101,0.107,0.056,0.451,0.15
Hand_0005646.jpg,0.06,0.238,0.1,0.101,0.107,0.056,0.446,0.151
Hand_0005647.jpg,0.055,0.254,0.098,0.101,0.107,0.056,0.399,0.151
Hand_0005648.jpg,0.054,0.246,0.096,0.101,0.107,0.056,0.398,0.153
Hand_0005649.jpg,0.056,0.243,0.096,0.101,0.107,0.056,0.369,0.156
Hand_0005650.jpg,0.059,0.189,0.097,0.101,0.107,0.056,0.377,0.156
Hand_0005651.jpg,0.051,0.192,0.095,0.101,0.107,0.056,0.496,0.17
Hand_0005652.jpg,0.051,0.134,0.105,0.101,0.107,0.056,0.511,0.203
Hand_0005653.jpg,0.051,0.131,0.107,0.101,0.107,0.056,0.501,0.207
Hand_0005654.jpg,0.051,0.193,0.122,0.185,0.107,0.056,0.501,0.176
Hand_0005655.jpg,0.051,0.232,0.119,0.188,0.107,0.056,0.499,0.173
Hand_0005656.jpg,0.051,0.23,0.118,0.187,0.107,0.056,0.498,0.174
Hand_0005657.jpg,0.051,0.235,0.115,0.184,0.107,0.056,0.484,0.175
Hand_0005658.jpg,0.051,0.231,0.117,0.187,0.107,0.056,0.498,0.174
Hand_0005659.jpg,0.051,0.231,0.117,0.189,0.107,0.056,0.509,0.175
Hand_0005660.jpg,0.051,0.225,0.117,0.186,0.107,0.056,0.603,0.191
Hand_0005661.jpg,0.051,0.225,0.117,0.186,0.107,0.056,0.621,0.194
Hand_0005662.jpg,0.051,0.225,0.118,0.184,0.107,0.056,0.61,0.201
Hand_0005663.jpg,0.051,0.217,0.115,0.189,0.107,0.056,0.609,0.197
Hand_0005664.jpg,0.051,0.101,0.152,0.184,0.107,0.056,0.611,0.192
Hand_0005665.jpg,0.051,0.101,0.156,0.184,0.107,0.056,0.612,0.284
Hand_0005666.jpg,0.051,0.101,0.134,0.223,0.107,0.056,0.508,0.299
Hand_0005667.jpg,0.051,0.101,0.135,0.219,0.107,0.056,0.426,0.281
Hand_0005668.jpg,0.051,0.101,0.133,0.213,0.107,0.056,0.385,0.251
Hand_0005669.jpg,0.051,0.101,0.132,0.211,0.107,0.056,0.381,0.247
Hand_0005670.jpg,0.051,0.101,0.135,0.22,0.107,0.056,0.524,0.271
Hand_0005671.jpg,0.051,0.101,0.143,0.229,0.107,0.056,0.529,0.273
Hand_0005672.jpg,0.051,0.101,0.147,0.244,0.107,0.056,0.517,0.289
Hand_0005673.jpg,0.051,0.101,0.151,0.242,0.107,0.056,0.509,0.298
Hand_0005674.jpg,0.051,0.101,0.089,0.128,0.107,0.056,0.412,0.223
Hand_0005675.jpg,0.051,0.101,0.089,0.128,0.107,0.056,0.424,0.216
Hand_0005676.jpg,0.051,0.101,0.089,0.13,0.107,0.056,0.428,0.218
Hand_0005677.jpg,0.051,0.101,0.089,0.132,0.107,0.056,0.43,0.217
Hand_0005678.jpg,0.051,0.101,0.089,0.131,0.107,0.056,0.423,0.217
Hand_0005679.jpg,0.053,0.101,0.089,0.134,0.107,0.056,0.413,0.207
Hand_0005680.jpg,0.053,0.101,0.089,0.134,0.107,0.056,0.395,0.211
Hand_0005681.jpg,0.051,0.101,0.089,0.136,0.107,0.056,0.395,0.207
Hand_0005682.jpg,0.051,0.101,0.089,0.137,0.107,0.056,0.397,0.213
Hand_0005683.jpg,0.051,0.101,0.089,0.138,0.107,0.056,0.389,0.202
Hand_0005684.jpg,0.051,0.101,0.089,0.14,0.107,0.056,0.384,0.205
Hand_0005685.jpg,0.062,0.101,0.089,0.138,0.107,0.056,0.363,0.212
Hand_0005686.jpg,0.051,0.101,0.089,0.134,0.107,0.056,0.406,0.209
Hand_0005687.jpg,0.053,0.101,0.089,0.134,0.107,0.056,0.415,0.207
Hand_0005688.jpg,0.052,0.101,0.089,0.134,0.107,0.056,0.417,0.208
Hand_0005689.jpg,0.051,0.101,0.089,0.132,0.107,0.056,0.427,0.221
Hand_0005690.jpg,0.051,0.101,0.09,0.129,0.107,0.056,0.444,0.235
Hand_0005691.jpg,0.051,0.101,0.089,0.126,0.107,0.056,0.466,0.23
Hand_0005692.jpg,0.051,0.101,0.089,0.124,0.107,0.056,0.463,0.228
Hand_0005693.jpg,0.051,0.101,0.089,0.123,0.107,0.056,0.433,0.219
Hand_0005694.jpg,0.051,0.101,0.119,0.119,0.107,0.056,0.311,0.215
Hand_0005695.jpg,0.051,0.101,0.119,0.13,0.107,0.056,0.31,0.259
Hand_0005696.jpg,0.051,0.101,0.11,0.129,0.107,0.056,0.416,0.238
Hand_0005697.jpg,0.051,0.101,0.113,0.135,0.107,0.056,0.482,0.315
Hand_0005698.jpg,0.051,0.101,0.129,0.119,0.107,0.056,0.489,0.339
Hand_0005699.jpg,0.051,0.101,0.121,0.11,0.107,0.056,0.484,0.344
Hand_0005700.jpg,0.051,0.101,0.121,0.111,0.107,0.056,0.487,0.351
Hand_0005701.jpg,0.054,0.101,0.113,0.117,0.107,0.056,0.471,0.333
Hand_0005702.jpg,0.053,0.128,0.11,0.112,0.107,0.056,0.471,0.285
Hand_0005703.jpg,0.055,0.14,0.105,0.111,0.107,0.056,0.39,0.282
Hand_0005704.jpg,0.054,0.169,0.107,0.113,0.107,0.056,0.371,0.24
Hand_0005705.jpg,0.051,0.169,0.105,0.118,0.107,0.056,0.376,0.244
Hand_0005706.jpg,0.051,0.168,0.107,0.114,0.107,0.056,0.363,0.242
Hand_0005707.jpg,0.051,0.169,0.106,0.115,0.107,0.056,0.358,0.241
Hand_0005708.jpg,0.051,0.15,0.104,0.113,0.107,0.056,0.368,0.266
Hand_0005709.jpg,0.051,0.123,0.107,0.11,0.107,0.056,0.404,0.317
Hand_0005710.jpg,0.051,0.105,0.111,0.108,0.107,0.056,0.46,0.338
Hand_0005711.jpg,0.051,0.101,0.138,0.103,0.107,0.056,0.514,0.394
Hand_0005712.jpg,0.051,0.101,0.143,0.188,0.107,0.056,0.399,0.213
Hand_0005713.jpg,0.051,0.101,0.142,0.182,0.107,0.056,0.439,0.213
Hand_0005714.jpg,0.051,0.101,0.14,0.179,0.107,0.056,0.397,0.212
Hand_0005715.jpg,0.051,0.101,0.138,0.183,0.107,0.056,0.381,0.231
Hand_0005716.jpg,0.051,0.101,0.134,0.183,0.107,0.056,0.376,0.23
Hand_0005717.jpg,0.051,0.101,0.132,0.184,0.107,0.056,0.378,0.233
Hand_0005718.jpg,0.051,0.101,0.135,0.184,0.107,0.056,0.362,0.236
Hand_0005719.jpg,0.053,0.101,0.131,0.185,0.107,0.056,0.366,0.235
Hand_0005720.jpg,0.065,0.101,0.13,0.184,0.107,0.063,0.354,0.233
Hand_0005721.jpg,0.065,0.101,0.128,0.183,0.107,0.056,0.322,0.243
Hand_0005722.jpg,0.066,0.101,0.134,0.182,0.107,0.056,0.323,0.233
Hand_0005723.jpg,0.066,0.101,0.135,0.184,0.107,0.063,0.326,0.232
Hand_0005724.jpg,0.051,0.101,0.132,0.184,0.107,0.056,0.369,0.231
Hand_0005725.jpg,0.051,0.101,0.134,0.185,0.107,0.056,0.459,0.222
Hand_0005726.jpg,0.051,0.101,0.14,0.182,0.107,0.056,0.464,0.222
Hand_0005727.jpg,0.051,0.101,0.145,0.182,0.107,0.056,0.47,0.223
Hand_0005728.jpg,0.051,0.101,0.136,0.169,0.107,0.056,0.364,0.247
Hand_0005729.jpg,0.051,0.101,0.134,0.163,0.107,0.056,0.356,0.247
Hand_0005730.jpg,0.051,0.101,0.126,0.161,0.107,0.056,0.311,0.252
Hand_0005731.jpg,0.051,0.101,0.123,0.157,0.107,0.056,0.3,0.246
Hand_0005732.jpg,0.051,0.101,0.122,0.155,0.107,0.056,0.283,0.257
Hand_0005733.jpg,0.051,0.101,0.127,0.155,0.107,0.056,0.264,0.248
Hand_0005734.jpg,0.06,0.101,0.122,0.156,0.107,0.056,0.251,0.207
Hand_0005735.jpg,0.061,0.101,0.123,0.159,0.107,0.056,0.255,0.173
Hand_0005736.jpg,0.051,0.101,0.123,0.156,0.107,0.056,0.316,0.217
Hand_0005737.jpg,0.051,0.101,0.124,0.159,0.107,0.056,0.321,0.245
Hand_0005738.jpg,0.051,0.101,0.126,0.157,0.107,0.056,0.345,0.273
Hand_0005739.jpg,0.051,0.101,0.131,0.157,0.107,0.056,0.365,0.271
Hand_0005740.jpg,0.051,0.101,0.09,0.158,0.107,0.056,0.456,0.258
Hand_0005741.jpg,0.054,0.101,0.088,0.15,0.107,0.056,0.484,0.27
Hand_0005742.jpg,0.059,0.101,0.089,0.152,0.107,0.056,0.475,0.27
Hand_0005743.jpg,0.071,0.101,0.089,0.155,0.107,0.056,0.452,0.263
Hand_0005744.jpg,0.071,0.101,0.088,0.155,0.107,0.056,0.449,0.262
Hand_0005745.jpg,0.072,0.101,0.089,0.154,0.107,0.056,0.419,0.263
Hand_0005746.jpg,0.072,0.101,0.088,0.15,0.107,0.056,0.403,0.261
Hand_0005747.jpg,0.051,0.101,0.089,0.154,0.107,0.056,0.479,0.274
Hand_0005748.jpg,0.051,0.101,0.094,0.123,0.107,0.056,0.512,0.286
Hand_0005749.jpg,0.051,0.101,0.1,0.117,0.107,0.056,0.478,0.27
Hand_0005750.jpg,0.076,0.134,0.106,0.101,0.107,0.056,0.444,0.283
Hand_0005751.jpg,0.075,0.137,0.104,0.101,0.107,0.056,0.426,0.284
Hand_0005752.jpg,0.078,0.14,0.106,0.101,0.107,0.056,0.439,0.305
Hand_0005753.jpg,0.075,0.146,0.115,0.101,0.107,0.056,0.405,0.301
Hand_0005754.jpg,0.079,0.14,0.111,0.101,0.107,0.056,0.391,0.297
Hand_0005755.jpg,0.083,0.14,0.112,0.101,0.107,0.056,0.392,0.297
Hand_0005756.jpg,0.065,0.141,0.111,0.101,0.107,0.056,0.432,0.314
Hand_0005757.jpg,0.052,0.13,0.146,0.101,0.107,0.056,0.504,0.332
Hand_0005758.jpg,0.051,0.103,0.168,0.101,0.107,0.056,0.507,0.335
Hand_0005759.jpg,0.051,0.102,0.168,0.101,0.107,0.056,0.54,0.337
Hand_0005760.jpg,0.051,0.101,0.218,0.244,0.128,0.056,0.394,0.265
Hand_0005761.jpg,0.051,0.101,0.218,0.246,0.128,0.056,0.451,0.264
Hand_0005762.jpg,0.051,0.101,0.215,0.246,0.128,0.056,0.467,0.263
Hand_0005763.jpg,0.051,0.101,0.215,0.247,0.127,0.056,0.474,0.258
Hand_0005764.jpg,0.051,0.101,0.218,0.256,0.124,0.056,0.467,0.261
Hand_0005766.jpg,0.051,0.101,0.241,0.245,0.12,0.056,0.451,0.241
Hand_0005767.jpg,0.051,0.101,0.241,0.241,0.118,0.056,0.453,0.231
Hand_0005768.jpg,0.051,0.101,0.212,0.242,0.118,0.056,0.469,0.289
Hand_0005769.jpg,0.051,0.101,0.214,0.239,0.115,0.056,0.426,0.288
Hand_0005770.jpg,0.051,0.101,0.148,0.155,0.107,0.056,0.358,0.2
Hand_0005771.jpg,0.051,0.101,0.147,0.154,0.107,0.056,0.351,0.192
Hand_0005772.jpg,0.051,0.101,0.148,0.151,0.107,0.056,0.496,0.193
Hand_0005773.jpg,0.051,0.101,0.147,0.178,0.107,0.056,0.432,0.244
Hand_0005774.jpg,0.051,0.101,0.146,0.203,0.107,0.056,0.432,0.267
Hand_0005775.jpg,0.051,0.101,0.147,0.188,0.107,0.056,0.46,0.252
Hand_0005776.jpg,0.051,0.101,0.145,0.184,0.107,0.056,0.444,0.25
Hand_0005777.jpg,0.051,0.101,0.146,0.182,0.107,0.056,0.441,0.245
Hand_0005778.jpg,0.051,0.101,0.148,0.179,0.107,0.056,0.377,0.253
Hand_0005779.jpg,0.051,0.101,0.145,0.163,0.107,0.056,0.326,0.234
Hand_0005780.jpg,0.051,0.101,0.146,0.156,0.107,0.056,0.328,0.222
Hand_0005781.jpg,0.051,0.101,0.147,0.159,0.107,0.056,0.434,0.249
Hand_0005782.jpg,0.051,0.101,0.145,0.201,0.107,0.056,0.459,0.272
Hand_0005783.jpg,0.051,0.101,0.146,0.202,0.107,0.056,0.464,0.274
Hand_0005784.jpg,0.051,0.101,0.116,0.323,0.107,0.056,0.366,0.219
Hand_0005785.jpg,0.051,0.101,0.115,0.327,0.107,0.056,0.369,0.22
Hand_0005786.jpg,0.051,0.101,0.116,0.344,0.107,0.056,0.36,0.223
Hand_0005787.jpg,0.051,0.101,0.114,0.342,0.107,0.056,0.371,0.223
Hand_0005788.jpg,0.051,0.101,0.114,0.334,0.107,0.056,0.374,0.222
Hand_0005789.jpg,0.082,0.101,0.106,0.31,0.107,0.056,0.346,0.208
Hand_0005790.jpg,0.085,0.101,0.104,0.317,0.107,0.056,0.326,0.203
Hand_0005791.jpg,0.081,0.103,0.1,0.315,0.107,0.056,0.338,0.201
Hand_0005792.jpg,0.08,0.101,0.101,0.313,0.107,0.056,0.341,0.205
Hand_0005793.jpg,0.081,0.101,0.102,0.316,0.107,0.056,0.339,0.209
Hand_0005794.jpg,0.067,0.101,0.103,0.322,0.107,0.056,0.409,0.211
Hand_0005795.jpg,0.051,0.101,0.104,0.314,0.107,0.056,0.424,0.208
Hand_0005796.jpg,0.051,0.101,0.108,0.321,0.107,0.056,0.426,0.223
Hand_0005797.jpg,0.051,0.101,0.1,0.173,0.107,0.056,0.39,0.197
Hand_0005798.jpg,0.051,0.101,0.102,0.206,0.107,0.056,0.45,0.215
Hand_0005799.jpg,0.051,0.101,0.102,0.234,0.107,0.056,0.367,0.197
Hand_0005800.jpg,0.051,0.101,0.101,0.26,0.107,0.056,0.288,0.161
Hand_0005801.jpg,0.051,0.101,0.099,0.239,0.114,0.056,0.284,0.162
Hand_0005802.jpg,0.051,0.101,0.101,0.243,0.109,0.056,0.312,0.164
Hand_0005803.jpg,0.051,0.101,0.117,0.225,0.107,0.056,0.333,0.208
Hand_0005804.jpg,0.051,0.101,0.107,0.198,0.107,0.056,0.431,0.237
Hand_0005805.jpg,0.051,0.101,0.113,0.209,0.107,0.056,0.428,0.233
Hand_0005806.jpg,0.051,0.101,0.167,0.163,0.107,0.056,0.448,0.307
Hand_0005807.jpg,0.051,0.101,0.218,0.158,0.107,0.056,0.456,0.33
Hand_0005808.jpg,0.051,0.101,0.216,0.161,0.107,0.056,0.464,0.343
Hand_0005809.jpg,0.051,0.209,0.126,0.145,0.107,0.056,0.461,0.164
Hand_0005810.jpg,0.051,0.224,0.131,0.157,0.107,0.056,0.483,0.188
Hand_0005811.jpg,0.051,0.21,0.129,0.157,0.107,0.056,0.463,0.19
Hand_0005812.jpg,0.051,0.144,0.162,0.152,0.107,0.056,0.452,0.273
Hand_0005813.jpg,0.051,0.101,0.227,0.155,0.107,0.056,0.448,0.29
Hand_0005814.jpg,0.051,0.117,0.175,0.15,0.107,0.056,0.46,0.264
Hand_0005815.jpg,0.06,0.182,0.138,0.148,0.107,0.056,0.474,0.184
Hand_0005816.jpg,0.059,0.185,0.133,0.153,0.107,0.056,0.511,0.181
Hand_0005817.jpg,0.059,0.179,0.133,0.149,0.107,0.056,0.493,0.183
Hand_0005818.jpg,0.059,0.184,0.123,0.101,0.107,0.056,0.467,0.16
Hand_0005819.jpg,0.063,0.194,0.122,0.101,0.107,0.056,0.449,0.16
Hand_0005820.jpg,0.051,0.126,0.134,0.101,0.107,0.056,0.502,0.196
Hand_0005821.jpg,0.051,0.101,0.22,0.101,0.107,0.056,0.508,0.268
Hand_0005822.jpg,0.051,0.101,0.178,0.101,0.107,0.056,0.502,0.248
Hand_0005823.jpg,0.051,0.101,0.184,0.101,0.107,0.056,0.483,0.255
Hand_0005824.jpg,0.053,0.101,0.107,0.178,0.107,0.056,0.346,0.192
Hand_0005825.jpg,0.051,0.101,0.099,0.179,0.107,0.056,0.34,0.201
Hand_0005826.jpg,0.051,0.101,0.097,0.177,0.107,0.056,0.381,0.202
Hand_0005827.jpg,0.051,0.101,0.097,0.177,0.107,0.056,0.46,0.19
Hand_0005828.jpg,0.051,0.101,0.097,0.17,0.107,0.056,0.479,0.207
Hand_0005829.jpg,0.051,0.101,0.1,0.164,0.107,0.056,0.487,0.205
Hand_0005830.jpg,0.051,0.101,0.094,0.163,0.107,0.056,0.456,0.208
Hand_0005831.jpg,0.051,0.101,0.089,0.162,0.107,0.056,0.4,0.227
Hand_0005832.jpg,0.051,0.101,0.089,0.188,0.107,0.056,0.429,0.219
Hand_0005833.jpg,0.051,0.101,0.11,0.195,0.107,0.056,0.46,0.207
Hand_0005834.jpg,0.051,0.101,0.105,0.178,0.107,0.056,0.432,0.219
Hand_0005835.jpg,0.051,0.101,0.101,0.184,0.107,0.056,0.407,0.21
Hand_0005836.jpg,0.051,0.101,0.096,0.186,0.107,0.056,0.379,0.207
Hand_0005837.jpg,0.061,0.101,0.269,0.101,0.107,0.056,0.328,0.15
Hand_0005838.jpg,0.053,0.101,0.275,0.101,0.107,0.056,0.331,0.149
Hand_0005839.jpg,0.056,0.101,0.273,0.101,0.107,0.056,0.396,0.153
Hand_0005840.jpg,0.06,0.101,0.269,0.101,0.107,0.056,0.394,0.161
Hand_0005841.jpg,0.059,0.101,0.268,0.101,0.107,0.056,0.388,0.155
Hand_0005842.jpg,0.148,0.121,0.321,0.101,0.107,0.056,0.235,0.117
Hand_0005843.jpg,0.152,0.121,0.322,0.101,0.107,0.056,0.236,0.115
Hand_0005844.jpg,0.164,0.122,0.321,0.101,0.107,0.056,0.223,0.113
Hand_0005846.jpg,0.112,0.101,0.281,0.101,0.107,0.056,0.215,0.111
Hand_0005847.jpg,0.118,0.101,0.262,0.101,0.107,0.056,0.196,0.109
Hand_0005848.jpg,0.115,0.101,0.264,0.101,0.107,0.056,0.203,0.113
Hand_0005849.jpg,0.116,0.101,0.266,0.101,0.107,0.056,0.206,0.115
Hand_0005850.jpg,0.11,0.101,0.26,0.101,0.107,0.056,0.208,0.114
Hand_0005851.jpg,0.111,0.101,0.265,0.101,0.107,0.056,0.208,0.111
Hand_0005852.jpg,0.086,0.101,0.262,0.101,0.107,0.056,0.224,0.106
Hand_0005853.jpg,0.08,0.101,0.265,0.101,0.107,0.056,0.227,0.111
Hand_0005854.jpg,0.08,0.101,0.268,0.101,0.107,0.056,0.221,0.11
Hand_0005855.jpg,0.051,0.101,0.167,0.396,0.255,0.056,0.393,0.195
Hand_0005856.jpg,0.051,0.101,0.171,0.394,0.259,0.056,0.397,0.195
Hand_0005857.jpg,0.051,0.101,0.171,0.404,0.251,0.056,0.383,0.196
Hand_0005858.jpg,0.051,0.101,0.17,0.422,0.231,0.056,0.439,0.169
Hand_0005859.jpg,0.051,0.101,0.168,0.418,0.216,0.056,0.438,0.169
Hand_0005860.jpg,0.051,0.101,0.168,0.41,0.211,0.056,0.418,0.17
Hand_0005861.jpg,0.051,0.101,0.168,0.406,0.215,0.056,0.419,0.171
Hand_0005862.jpg,0.051,0.101,0.171,0.401,0.212,0.056,0.42,0.19
Hand_0005863.jpg,0.051,0.101,0.172,0.407,0.209,0.056,0.403,0.201
Hand_0005864.jpg,0.051,0.101,0.173,0.408,0.208,0.056,0.401,0.203
Hand_0005865.jpg,0.051,0.101,0.173,0.398,0.222,0.056,0.401,0.217
Hand_0005866.jpg,0.051,0.101,0.174,0.399,0.223,0.056,0.356,0.217
Hand_0005867.jpg,0.064,0.101,0.136,0.239,0.107,0.056,0.429,0.158
Hand_0005870.jpg,0.051,0.101,0.135,0.231,0.107,0.056,0.41,0.165
Hand_0005871.jpg,0.052,0.101,0.14,0.242,0.107,0.056,0.388,0.16
Hand_0005872.jpg,0.052,0.101,0.141,0.238,0.107,0.056,0.372,0.16
Hand_0005873.jpg,0.064,0.101,0.141,0.233,0.107,0.056,0.373,0.156
Hand_0005874.jpg,0.065,0.101,0.139,0.23,0.107,0.056,0.331,0.153
Hand_0005875.jpg,0.066,0.101,0.14,0.238,0.107,0.056,0.314,0.151
Hand_0005876.jpg,0.066,0.101,0.143,0.236,0.107,0.056,0.293,0.145
Hand_0005877.jpg,0.067,0.101,0.143,0.238,0.107,0.056,0.284,0.144
Hand_0005878.jpg,0.064,0.101,0.142,0.239,0.107,0.056,0.319,0.146
Hand_0005879.jpg,0.052,0.101,0.143,0.239,0.107,0.056,0.344,0.149
Hand_0005880.jpg,0.053,0.101,0.143,0.235,0.107,0.056,0.387,0.154
Hand_0005881.jpg,0.052,0.101,0.142,0.23,0.107,0.056,0.403,0.156
Hand_0005882.jpg,0.052,0.101,0.141,0.229,0.107,0.056,0.409,0.158
Hand_0005883.jpg,0.058,0.101,0.147,0.163,0.107,0.056,0.316,0.157
Hand_0005884.jpg,0.051,0.101,0.144,0.169,0.107,0.056,0.361,0.148
Hand_0005885.jpg,0.051,0.101,0.131,0.169,0.107,0.056,0.394,0.162
Hand_0005886.jpg,0.052,0.101,0.12,0.161,0.107,0.056,0.368,0.159
Hand_0005887.jpg,0.051,0.101,0.111,0.169,0.107,0.056,0.345,0.154
Hand_0005888.jpg,0.051,0.101,0.099,0.173,0.107,0.056,0.329,0.155
Hand_0005889.jpg,0.051,0.101,0.109,0.189,0.107,0.056,0.368,0.145
Hand_0005890.jpg,0.051,0.101,0.117,0.173,0.107,0.056,0.359,0.147
Hand_0005891.jpg,0.051,0.101,0.125,0.169,0.107,0.056,0.366,0.143
Hand_0005892.jpg,0.051,0.101,0.123,0.165,0.107,0.056,0.374,0.153
Hand_0005893.jpg,0.051,0.101,0.136,0.165,0.107,0.056,0.377,0.145
Hand_0005894.jpg,0.051,0.101,0.116,0.169,0.107,0.056,0.367,0.153
Hand_0005895.jpg,0.052,0.101,0.123,0.17,0.107,0.056,0.343,0.155
Hand_0005896.jpg,0.052,0.101,0.119,0.169,0.107,0.056,0.317,0.163
Hand_0005897.jpg,0.052,0.101,0.119,0.169,0.107,0.056,0.314,0.164
Hand_0005898.jpg,0.064,0.101,0.113,0.17,0.107,0.056,0.285,0.171
Hand_0005899.jpg,0.07,0.101,0.112,0.172,0.107,0.056,0.279,0.174
Hand_0005900.jpg,0.071,0.101,0.109,0.167,0.107,0.056,0.284,0.174
Hand_0005901.jpg,0.077,0.101,0.106,0.167,0.107,0.056,0.284,0.178
Hand_0005902.jpg,0.063,0.101,0.115,0.172,0.107,0.056,0.278,0.162
Hand_0005903.jpg,0.061,0.101,0.118,0.175,0.107,0.056,0.289,0.162
Hand_0005904.jpg,0.061,0.101,0.119,0.173,0.107,0.056,0.291,0.159
Hand_0005905.jpg,0.064,0.101,0.116,0.173,0.107,0.056,0.293,0.17
Hand_0005906.jpg,0.07,0.101,0.112,0.173,0.107,0.056,0.29,0.177
Hand_0005907.jpg,0.069,0.101,0.113,0.173,0.107,0.056,0.286,0.172
Hand_0005908.jpg,0.064,0.101,0.109,0.169,0.107,0.056,0.291,0.179
Hand_0005909.jpg,0.058,0.101,0.11,0.171,0.107,0.056,0.308,0.183
Hand_0005910.jpg,0.052,0.101,0.112,0.169,0.107,0.056,0.319,0.181
Hand_0005911.jpg,0.052,0.101,0.115,0.17,0.107,0.056,0.334,0.171
Hand_0005912.jpg,0.052,0.101,0.11,0.16,0.107,0.056,0.319,0.183
Hand_0005913.jpg,0.051,0.101,0.112,0.163,0.107,0.056,0.324,0.189
Hand_0005914.jpg,0.051,0.101,0.112,0.163,0.107,0.056,0.327,0.183
Hand_0005915.jpg,0.052,0.101,0.111,0.16,0.107,0.056,0.311,0.176
Hand_0005916.jpg,0.052,0.101,0.112,0.161,0.107,0.056,0.321,0.182
Hand_0005917.jpg,0.052,0.101,0.111,0.152,0.107,0.056,0.32,0.18
Hand_0005918.jpg,0.077,0.114,0.091,0.101,0.107,0.056,0.327,0.207
Hand_0005919.jpg,0.074,0.117,0.092,0.101,0.107,0.056,0.335,0.212
Hand_0005920.jpg,0.074,0.119,0.09,0.101,0.107,0.056,0.364,0.214
Hand_0005921.jpg,0.092,0.105,0.09,0.101,0.107,0.056,0.354,0.218
Hand_0005922.jpg,0.091,0.113,0.088,0.101,0.107,0.056,0.313,0.222
Hand_0005923.jpg,0.089,0.101,0.088,0.101,0.107,0.056,0.303,0.23
Hand_0005924.jpg,0.086,0.101,0.089,0.101,0.107,0.056,0.311,0.228
Hand_0005925.jpg,0.094,0.101,0.089,0.101,0.107,0.056,0.294,0.215
Hand_0005926.jpg,0.107,0.102,0.091,0.101,0.107,0.056,0.282,0.212
Hand_0005927.jpg,0.111,0.107,0.092,0.101,0.107,0.056,0.281,0.218
Hand_0005928.jpg,0.118,0.121,0.089,0.101,0.107,0.056,0.283,0.226
Hand_0005929.jpg,0.121,0.124,0.089,0.101,0.107,0.056,0.284,0.225
Hand_0005930.jpg,0.122,0.123,0.089,0.101,0.107,0.056,0.274,0.226
Hand_0005931.jpg,0.113,0.121,0.089,0.101,0.107,0.056,0.274,0.23
Hand_0005932.jpg,0.051,0.101,0.133,0.169,0.107,0.056,0.544,0.234
Hand_0005933.jpg,0.051,0.101,0.137,0.156,0.107,0.056,0.54,0.224
Hand_0005934.jpg,0.051,0.101,0.143,0.146,0.107,0.056,0.527,0.217
Hand_0005935.jpg,0.051,0.101,0.148,0.149,0.107,0.056,0.538,0.217
Hand_0005936.jpg,0.051,0.101,0.152,0.154,0.107,0.056,0.543,0.22
Hand_0005937.jpg,0.051,0.101,0.158,0.156,0.107,0.056,0.532,0.247
Hand_0005938.jpg,0.051,0.101,0.162,0.152,0.107,0.056,0.535,0.217
Hand_0005939.jpg,0.051,0.102,0.156,0.149,0.107,0.056,0.537,0.154
Hand_0005940.jpg,0.051,0.103,0.169,0.147,0.107,0.056,0.528,0.144
Hand_0005941.jpg,0.051,0.114,0.169,0.146,0.107,0.056,0.516,0.143
Hand_0005942.jpg,0.051,0.121,0.166,0.148,0.107,0.057,0.5,0.149
Hand_0005943.jpg,0.051,0.165,0.166,0.146,0.107,0.056,0.478,0.15
Hand_0005944.jpg,0.051,0.165,0.165,0.148,0.107,0.056,0.45,0.148
Hand_0005945.jpg,0.051,0.184,0.152,0.149,0.107,0.056,0.446,0.157
Hand_0005946.jpg,0.053,0.184,0.154,0.148,0.107,0.056,0.464,0.16
Hand_0005947.jpg,0.051,0.101,0.146,0.142,0.107,0.056,0.445,0.237
Hand_0005948.jpg,0.051,0.101,0.151,0.154,0.107,0.056,0.468,0.244
Hand_0005949.jpg,0.051,0.101,0.148,0.157,0.107,0.056,0.462,0.243
Hand_0005950.jpg,0.051,0.101,0.146,0.148,0.107,0.056,0.441,0.228
Hand_0005951.jpg,0.051,0.101,0.145,0.148,0.107,0.056,0.443,0.22
Hand_0005952.jpg,0.051,0.101,0.141,0.152,0.107,0.056,0.437,0.174
Hand_0005953.jpg,0.051,0.101,0.14,0.152,0.107,0.056,0.427,0.17
Hand_0005954.jpg,0.051,0.101,0.141,0.149,0.107,0.056,0.4,0.17
Hand_0005955.jpg,0.051,0.101,0.139,0.151,0.107,0.056,0.389,0.16
Hand_0005956.jpg,0.051,0.101,0.139,0.151,0.107,0.056,0.344,0.161
Hand_0005957.jpg,0.051,0.101,0.137,0.148,0.107,0.056,0.305,0.162
Hand_0005958.jpg,0.051,0.101,0.138,0.153,0.107,0.056,0.3,0.164
